Database
Name,Version,Author,Description,Emphasis1,Emphasis2,Emphasis3,Emphasis4
DialogueDatabase,,,,#fff200ff ---,#abeeebff bi-,#14ff00ff ---,#00aeffff b--
Global User Script

Conversations
ID,Title,Pictures,Description,Actor,Conversant,Overrides
94_DANI_0,94,0,2,1,START,,,False,Block,Normal,,,None(),[],,,[],,{{omit}},{{omit}},{{omit}},160;30
94_Toppo_1,94,1,5,1,,,"[TITLE] TK, good morning. I appreciate your prompt attention. I’ll cut right to the chase: we’ve got two big problems to deal with.",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},264;120
94_Toppo_2,94,2,5,1,,,"First, rain has washed an unknown contaminant into home base’s reservoir. We’re quickly running out of clean water, and we need a water purification solution. Fast.",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},264;168
94_Toppo_3,94,3,5,1,,,"Second, Aryn was assigned to tackle the water purification problem, but he’s gone missing, and no one can raise him on the radio. I need you to solve both problems for us. Questions?",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},264;216
94_Player_4,94,4,1,5,,,Who saw Aryn last?,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},36;264
94_Player_5,94,5,1,5,,,Where was Aryn last seen?,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},216;264
94_Player_6,94,6,1,5,,,What happened to our water?,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},396;264
94_Player_7,94,7,1,5,,,That’s enough. Let’s get started.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},576;264
94_Toppo_8,94,8,5,1,,,"Tera and Anderson have been holed up together designing an automated greenhouse, so they haven’t seen anything. Jasper might know something.",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},36;312
94_Toppo_9,94,9,5,1,,,His last check-in was eight days ago at the food dispenser. He ate one of the last Morris-Galactic sausage and strawberry jam sandwiches. *shudders ,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},216;312
94_Toppo_10,94,10,5,1,,,"Tera believes last week’s heavy rain dislodged Hegonian-contaminated soils up in the hills. Since there are no other completely clean water sources near us, we need a creative solution.",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},396;312
94_Toppo_11,94,11,5,1,,,"While I need you to tackle both problems, finding Aryn is priority one. I haven’t spoken with Jasper yet, so check in with him first to see if he knows anything. Oh, and this was the last video Aryn streamed before he disappeared–maybe it can provide a clue.",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},264;384
94_Toppo_12,94,12,5,1,,,<Play U5 Toppo Lesson #1>,False,Block,Normal,,"SetQuestEntryState(""Morning Briefing"", 1, ""success"")",Continue(),[],,,[],,ab4d9834-5962-45e8-a433-3da87eb98ef2,{{omit}},{{omit}},264;432
94_DANI_13,94,13,2,1,,,Curious. It is unlike Aryn not to report in. He abides strictly by the Morris-Galactic employee code of conduct and Mission Hydrosci protocols.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},288;564
94_Player_14,94,14,1,2,,,He’s probably just distracted.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},108;612
94_Player_15,94,15,1,2,,,Everybody gets sick of following the rules eventually.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},288;612
94_Player_16,94,16,1,2,,,Maybe he’s dead.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},468;612
94_DANI_17,94,17,2,1,,,This seems likely–Aryn does lose track of reality when exploring his ideas.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},108;662
94_DANI_18,94,18,2,1,,,Hmm. This is possible. I believe Aryn has a more independent streak than the other cadets realize.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},288;662
94_DANI_19,94,19,2,1,,,I believe Aryn is more resilient than the other cadets realize.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},468;662
94_DANI_20,94,20,2,1,,,"In any case, let’s speak with Jasper. ",False,Block,Normal,,"SetQuestEntryState(""Morning Briefing"", 2, ""active"")",,[],,,[],,{{omit}},{{omit}},{{omit}},288;708
94_DANI_21,94,21,2,1,,,,False,Block,Normal,,,Continue(),[],,,[],,{{omit}},{{omit}},{{omit}},288;828
94_Player_22,94,22,1,2,,,What are you looking at?,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},108;876
94_Player_23,94,23,1,2,,,Hello? Anybody home?,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},288;876
94_Player_24,94,24,1,2,,,You can stop ignoring us.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},468;876
94_Jasper_25,94,25,6,1,,,The past. The future. The Hegonians’ long path.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},108;926
94_Jasper_26,94,26,6,1,,,Many. Though not for long.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},288;924
94_Jasper_27,94,27,6,1,,,I see you as clearly as I do everything else on this planet.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},468;924
94_Jasper_28,94,28,6,1,,,You inquired about Aryn. I can give you his location.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},288;972
94_Jasper_29,94,29,6,1,,,He is here.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},288;1022
94_DANI_30,94,30,2,6,,,"Cadet Jasper, this volcanic island is located thousands of kilometers southeast of our current location. How do you know this is where Aryn is located?",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},288;1072
94_Jasper_31,94,31,6,2,,,"I encouraged Aryn to search for a temple on the island, one that may aid with the water purification he sought. I programmed the teleporter for him.",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},288;1122
94_Player_32,94,32,1,6,,,How did you know this temple might help?,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},108;1176
94_Player_33,94,33,1,6,,,"Kind of an empty room here, Jasper.",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},288;1176
94_Player_34,94,34,1,6,,,"Thanks, we’re leaving.",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},468;1176
94_Jasper_35,94,35,6,1,,,The temples reactivate the great Hegonian works. It is logical.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},108;1226
94_Jasper_36,94,36,6,1,,,It serves its purpose. Nothing more.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},288;1226
94_Jasper_37,94,37,6,1,,,I will go with you.,False,Block,Normal,,"SetQuestEntryState(""Morning Briefing"", 2, ""success"");\nSetQuestEntryState(""Morning Briefing"", 3, ""active"")",,[],,,[],,7567ecec-6b45-41ef-ad51-faeeb110e7af,{{omit}},{{omit}},468;1226
94_Jasper_38,94,38,6,1,,,I will control the teleporter.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},1068;132
94_Player_39,94,39,1,6,,,I’m ready to hit the beach!,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},888;180
94_Player_40,94,40,1,6,,,Maybe we’ll get caught in a volcanic eruption.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},1068;182
94_Player_41,94,41,1,6,,,I’d like to look around here a little bit longer.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},1248;180
94_Jasper_42,94,42,6,1,,,Affirmative. You may enter the teleporter whenever you are ready.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},1068;252
94_Player_43,94,43,1,5,,,,False,Block,Normal,,,,[],,,[],,,{{omit}},{{omit}},264;482
95_DANI_0,95,0,2,1,START,,,False,Block,Normal,,,None(),[],,,[],,{{omit}},{{omit}},{{omit}},312.3803;49.04754
95_DANI_1,95,1,2,1,,,"This is the location where Aryn went missing. My sensors are not picking up his signal, which means he has already left this facility. We should find a way out of this facility and locate him as Toppo requested.",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},305.9129;169.3084
95_Player_2,95,2,1,2,,,This isn’t our teleporter pad.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},124.9997;218.1523
95_Player_3,95,3,1,2,,,Where’s Jasper?,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},304.9997;216.4645
95_Player_4,95,4,1,2,,,Let’s find Aryn.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},484.9997;217.3084
95_DANI_5,95,5,2,1,,,Let’s begin by examining this glyph.,False,Block,Normal,,"SetQuestEntryState(""If I had a Nickel... - Floor 1"", 1, ""active"")",,[],,,[],,{{omit}},{{omit}},{{omit}},481.3467;264.943
95_DANI_6,95,6,2,1,,,"[Assessment] Even though he gave us these coordinates, he did not make the teleporter trip with us as he promised. I wonder why.",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},304.9997;267.3084
95_DANI_7,95,7,2,1,,,"No, this appears to be a Hegonian teleporter pad. Unfortunately, I do not know how to operate it.",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},124.9997;267.3084
95_DANI_8,95,8,2,1,,,We have found another Hegonian mural. There is an inscription.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},294.7932;820.9149
95_Player_9,95,9,1,2,,,What does the inscription say?,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},198.5369;865.3052
95_Player_10,95,10,1,2,,,Let’s move on.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},389.4659;864.2124
95_DANI_11,95,11,2,1,,,"[Translation] We, the Hegonians, bear testament to our actions and their consequences. We have changed Praxis and its life in ways we can never take back.",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},197.7244;908.7479
95_DANI_12,95,12,2,1,,,Understood.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},384.8792;908.7479
95_DANI_30,95,30,2,1,,,This power cube appears to be completely inaccessible. What else could we use?,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},294.2556;1053.875
95_DANI_31,95,31,2,1,,,What does that control panel do?,False,Block,Normal,,"SetQuestEntryState(""If I had a Nickel... - Floor 1"", 4, ""active"");",,[],,,[],,{{omit}},{{omit}},{{omit}},293.4807;1177.273
95_DANI_32,95,32,2,1,,,Let’s keep moving.,False,Block,Normal,,"SetQuestEntryState(""If I had a Nickel... - Floor 1"", 3, ""success"");\nSetQuestEntryState(""If I had a Nickel... - Floor 1"", 4, ""success"");\nSetQuestEntryState(""If I had a Nickel... - Floor 1"", 5, ""active"");",,[],,,[],,{{omit}},{{omit}},{{omit}},292.3483;1299.812
95_DANI_33,95,33,2,1,,,This power cube is also inaccessible. Are there other options?,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},291.6842;1568.492
95_DANI_34,95,34,2,1,,,I believe I have identified a control panel.,False,Block,Normal,,"SetQuestEntryState(""If I had a Nickel... - Floor 1"", 7, ""active"");",,[],,,[],,{{omit}},{{omit}},{{omit}},288.5579;1688.339
95_DANI_35,95,35,2,1,,,Is that an elevator? It may provide more information on our location.,False,Block,Normal,,"SetQuestEntryState(""If I had a Nickel... - Floor 1"", 6, ""success"");\nSetQuestEntryState(""If I had a Nickel... - Floor 1"", 7, ""success"");\nSetQuestEntryState(""If I had a Nickel... - Floor 1"", 8, ""active"");",,[],,,[],,{{omit}},{{omit}},{{omit}},288.9143;1812.066
95_DANI_36,95,36,2,1,,,We have found another Hegonian mural. There is an inscription.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},907.281;294.8763
95_Player_37,95,37,1,2,,,What does the inscription say?,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},823.0793;340.616
95_DANI_38,95,38,2,1,,,"[Translation] We spent centuries molding the environment of Praxis to suit our needs, but the creatures who shared our planet could not adapt to our changes. We ignored their fate until it was too late to turn back.",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},821.3916;396.5234
95_Player_39,95,39,1,2,,,Let’s move on.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},1007.064;339.8973
95_DANI_40,95,40,2,1,,,Understood.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},1007.908;395.8049
95_DANI_41,95,41,2,1,,,"Good thinking, TK. The water you evaporated in the other room came through the pipe and condensed into liquid again. I do not believe there would have been enough before.",False,Block,Normal,,"SetQuestEntryState(""If I had a Nickel... - Floor 2"", 1, ""success"");\nSetQuestEntryState(""If I had a Nickel... - Floor 2"", 2, ""success"");\nSetQuestEntryState(""If I had a Nickel... - Floor 2"", 3, ""success"");\nSetQuestEntryState(""If I had a Nickel... - Floor 2"", 4, ""success"");\nSetQuestEntryState(""If I had a Nickel... - Floor 2"", 5, ""active"")",,[],,,[],,{{omit}},{{omit}},{{omit}},805.1158;563.2637
95_DANI_42,95,42,2,1,,,This is a suboptimal result. Perhaps something in the other room will help?,False,Block,Normal,,"SetQuestEntryState(""If I had a Nickel... - Floor 2"", 1, ""success"")\nSetQuestEntryState(""If I had a Nickel... - Floor 2"", 2, ""active"");",,[],,,[],,{{omit}},{{omit}},{{omit}},1028.381;561.9669
95_DANI_43,95,43,2,1,,,[Conjecture] There is a high probability that a device in this room may aid us.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},906.7711;795.9951
95_DANI_44,95,44,2,1,,,There is another control panel attached to the central basin.,False,Block,Normal,,"SetQuestEntryState(""If I had a Nickel... - Floor 2"", 3, ""active"");",,[],,,[],,{{omit}},{{omit}},{{omit}},906.6143;923.1938
95_DANI_45,95,45,2,1,,,This room looks familiar. We may find something useful here.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},908.0124;1257.681
95_DANI_46,95,46,2,1,,,I have located a control panel.,False,Block,Normal,,"SetQuestEntryState(""If I had a Nickel... - Floor 2"", 6, ""active"");",,[],,,[],,{{omit}},{{omit}},{{omit}},908.1296;1375.852
95_DANI_47,95,47,2,1,,,We have found another Hegonian mural. There is an inscription.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},1468.327;202.7507
95_Player_48,95,48,1,2,,,What does the inscription say?,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},1374.734;251.1457
95_DANI_49,95,49,2,1,,,"[Translation] Our technology will hold us in a long, cold hibernation as Praxis recovers without us. Over hundreds, perhaps thousands, of years, the water our people once hoarded will evaporate back into the air, to return to the parched land in healing rains. Praxis will heal. Then, we will return.",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},1373.976;302.6609
95_Player_50,95,50,1,2,,,Let’s move on.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},1559.509;251.9447
95_DANI_51,95,51,2,1,,,Understood.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},1559.509;301.9447
95_DANI_52,95,52,2,1,,,This room appears different from the others,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},1464.006;413.2146
95_DANI_53,95,53,2,1,,,What is the function of that lever?,False,Block,Normal,,"SetQuestEntryState(""If I had a Nickel... - Floor 3"", 1, ""active"");",,[],,,[],,{{omit}},{{omit}},{{omit}},1459.981;514.7032
95_DANI_54,95,54,2,1,,,Opening the vent filled the basin with water vapor.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},1457.767;616.6598
95_DANI_55,95,55,2,1,,,"Now that there is water inside the basin, the control panel might do what we need.",False,Block,Normal,,"SetQuestEntryState(""If I had a Nickel... - Floor 3"", 2, ""active"");",,[],,,[],,{{omit}},{{omit}},{{omit}},1460.061;720.1128
95_DANI_56,95,56,2,1,,,We need to get that power cube out of the basin to move forward.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},1466.532;984.068
95_DANI_57,95,57,2,1,,,"Based on our experience so far, how can we get water into that basin to carry the power cube out?",False,Block,Normal,,"SetQuestEntryState(""If I had a Nickel... - Floor 3"", 4, ""active"");",,[],,,[],,{{omit}},{{omit}},{{omit}},1464.661;1095.155
95_DANI_58,95,58,2,1,,,"We need to get a power cube from an empty basin again. However, all of the water in this room is coming from the one we just left.",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},1462.369;1385.827
95_Player_59,95,59,1,2,,,Water is condensing in the first basin before it can reach the second. We will need to address that first.,False,Block,Normal,,"SetQuestEntryState(""If I had a Nickel... - Floor 3"", 6, ""active"");",,[],,,[],,{{omit}},{{omit}},{{omit}},1462.327;1503.02
95_DANI_60,95,60,2,1,,,We have found another Hegonian mural. There is an inscription.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},2003.754;206.6876
95_Player_61,95,61,1,2,,,What does the inscription say?,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},1900.643;253.2126
95_DANI_62,95,62,2,1,,,"[Translation] As we slumber, heed this final warning, outsider: we do not leave Praxis unguarded. Should your people threaten to harm this world, the Caretaker will rob you of everything you think you have gained. It will strip away the plants, the animals, the water, and take us to a new home. And you will be left holding nothing but the bare, dead rock that was once Praxis.",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},1900.86;302.0826
95_Player_63,95,63,1,2,,,Let’s move on.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},2093.082;253.3442
95_DANI_64,95,64,2,1,,,Understood.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},2093.647;303.4757
95_DANI_65,95,65,2,1,,,"While the door is open, there is a power cube in this room and a canal leading to the next. I recommend getting the cube to the next room before moving on.",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},1998.583;419.1902
95_DANI_66,95,66,2,1,,,The layout of this room is similar to some we encountered previously. Try evaporating the water first.,False,Block,Normal,,"SetQuestEntryState(""If I had a Nickel... - Floor 4"", 1, ""active"");",,[],,,[],,{{omit}},{{omit}},{{omit}},1996.569;516.7307
95_DANI_67,95,67,2,1,,,"Another room to move the power cube through, and no way for us to pick it up yet. Hm.",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},1999.429;694.6851
95_DANI_68,95,68,2,1,,,"If we cannot pick it up, we must use water. TK, I leave the controls to you.",False,Block,Normal,,"SetQuestEntryState(""If I had a Nickel... - Floor 4"", 3, ""active"");",,[],,,[],,{{omit}},{{omit}},{{omit}},1996.66;802.7969
95_DANI_69,95,69,2,1,,,"Look at that pipe. The vent is closed, but it must connect to the floor below.",False,Block,Normal,,"SetQuestEntryState(""If I had a Nickel... - Floor 4"", 5, ""active"");",,[],,,[],,{{omit}},{{omit}},{{omit}},1999.173;987.0194
95_DANI_70,95,70,2,1,,,This door is made of Hegonian alloy. I do not believe we have the tools to open it.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},1999.095;1243.871
95_Player_71,95,71,1,2,,,Can you contact anyone on the radio?,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},1886.815;1288.608
95_DANI_72,95,72,2,1,,,Our transmitting range is severely limited by magnetic interference. Sending SOS now.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},1887.693;1338.608
95_Player_73,95,73,1,2,,,I’ll MAKE it open with my FISTS.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},2115.762;1290.363
95_DANI_74,95,74,2,1,,,"While you recover from your injuries, I will broadcast a local SOS. However, our transmitting range is severely limited by magnetic interference. ",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},2115.762;1340.362
95_Player_75,95,75,1,2,,,Conditions in the previous room may have changed. We should see if we get a different result from the device.,False,Block,Normal,,"SetQuestEntryState(""If I had a Nickel... - Floor 2"", 4, ""active"");",,[],,,[],,{{omit}},{{omit}},{{omit}},906.2261;1042.498
95_DANI_76,95,76,2,1,,,Start Toppo Lesson?,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},300;444
95_Player_77,95,77,1,2,,,Yes,False,Block,Normal,,,,[],,,[],,708b5b43-2977-42df-a01d-3765f10ad068,{{omit}},{{omit}},300;492
95_DANI_78,95,78,2,1,,,,False,Block,Normal,,,Continue(),[],,,[],,{{omit}},{{omit}},{{omit}},300;544
96_DANI_0,96,0,2,1,START,,,False,Block,Normal,,,None(),[],,,[],,{{omit}},{{omit}},{{omit}},160;30
96_Aryn_1,96,1,3,1,,,"What a week. Stuck on this island without a teleporter, and we’re too far away from homebase to make radio contact.",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},184.2985;144
96_Aryn_2,96,2,3,1,,,"Plus, that excavator belonged to Morris-Galactic. There goes my internship too, huh?",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},184.2985;193.4925
96_Player_3,96,3,1,3,,,You did the right thing! ,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},100.2985;241.4925
96_Player_4,96,4,1,3,,,Why don’t you just quit already?,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},268.2985;241.4925
96_Aryn_5,96,5,3,1,,,"You know what? You’re right, TK! This could be my opportunity to bring all of my own ideas to market… as an independent SMALL BUSINESS OWNER!",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},184.2985;289.4926
96_Player_6,96,6,1,3,,,Great! And now we should find a way to get back to base…,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},100.2985;337.4926
96_Player_7,96,7,1,3,,,"No, please, Aryn, I don’t want to hear about…",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},268.2985;337.4926
96_Aryn_8,96,8,3,1,,,Three words! BEACH. FRONT. CONDOOOOS!,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},184.2985;385.4926
96_DANI_9,96,9,2,3,,,That is actually two words…,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},184.2985;433.4926
96_Aryn_10,96,10,3,1,,,Luxury accommodations! Full service snack bar! Concierge and valet. And towels. FLUFFY TOWELS. ,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},184.2985;481.4926
96_Player_11,96,11,1,3,,,"Anyway, about leaving the island…",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},100.2985;541.4926
96_Player_12,96,12,1,3,,,"I’m getting bored, Aryn.",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},268.2985;541.4926
96_DANI_13,96,13,2,3,,,Perhaps he is finished with his…,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},184.2985;589.4926
96_Aryn_14,96,14,3,1,,,"But, that’s not all! There’s still my magnum opus: Aryn Sedalis’s Sea WAT-er! Sea water bottled right at the source and sold at a price that screams LUXURY. So healthy you can’t even drink it!",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},184.2985;637.4926
96_Player_15,96,15,1,3,,,I’m sure it will be a hit! But about getting home…,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},100.2985;685.4926
96_Player_16,96,16,1,3,,,STOP. PLEASE STOP.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},268.2985;685.4926
96_Aryn_17,96,17,3,1,,,"But I can’t go back while my first real business is struggling. TK, I need to figure out why my water keeps disappearing from my Sea WAT-er bottling plant. ",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},184.2985;733.4926
96_Aryn_18,96,18,3,1,,,"It is the WEIRDEST THING. I pumped the seawater into the storage pools a week ago, and when I came back yesterday, it was all gone, only salt left behind. I saw some weird tracks near the building… I think the Hegonians stole my sea water! ",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},184.2985;781.4926
96_DANI_19,96,19,2,3,,,"Cadet Aryn, I find that claim highly dubious. I believe your water is disappearing due to entirely natural reasons.",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},184.2985;829.4926
96_Aryn_20,96,20,3,2,,,"But DANI, you know how technologically advanced they were! It is possible they’re doing it somehow! Can the two of you help me figure out what’s going on?",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},184.2985;877.4926
96_Player_21,96,21,1,3,,,"Fine, but we have to go home afterward.",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},100.2985;925.4926
96_Player_22,96,22,1,3,,,"If it will get you to finally stop talking, yes.",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},268.2985;925.4926
96_Aryn_23,96,23,3,1,,,"Thank you, TK. Once we’ve got this resolved, we’ll figure out how to get back to basecamp. You can find the WAT-er bottling operation right over there.",False,Block,Normal,,"SetQuestState(""WAT Happened Here?"", ""active"");\nSetQuestEntryState(""WAT Happened Here?"", 1, ""active"")",,[],,,[],,{{omit}},{{omit}},{{omit}},184.2985;973.4926
97_DANI_0,0,0,2,1,START,,,False,,Normal,,,None(),[],,,[],,{{omit}},{{omit}},{{omit}},160;30
98_Player_0,98,0,1,2,START,,,False,Block,Normal,,,None(),[],,,[],,{{omit}},{{omit}},{{omit}},160;30
98_DANI_31,98,31,2,1,,,"TK, I am highlighting items that may be able to show us more about what is occurring.",False,Block,Normal,,"SetQuestEntryState(""WAT Happened Here?"", 1, ""success"");\nSetQuestEntryState(""WAT Happened Here?"", 2, ""active"")",,[],,,[],,{{omit}},{{omit}},{{omit}},72;108
98_DANI_32,98,32,2,1,,,[Analysis] These tracks are from an unidentified creature. They are approximately two meters from the entrance to the building.,False,Block,Normal,,"SetQuestEntryState(""WAT Happened Here?"", 2, ""success"");\nSetQuestEntryState(""WAT Happened Here?"", 3, ""active"")",,[],,,[],,{{omit}},{{omit}},{{omit}},72;192
98_DANI_33,98,33,2,1,,,"[Analysis] The logs indicate that the humidity in this building was very low, only 10%, when Aryn first started collecting seawater. Now, the humidity is very high, almost 60%.",False,Block,Normal,,"SetQuestEntryState(""WAT Happened Here?"", 4, ""success"");\nSetQuestEntryState(""WAT Happened Here?"", 5, ""active"")",,[],,,[],,{{omit}},{{omit}},{{omit}},72;324
98_DANI_34,98,34,2,1,,,"[Analysis] Logs indicate that the temperature in this building has been steadily rising for the last week. I believe the building is being warmed by the tropical sun and is trapping heat. The air in this building is now extremely hot, well over 95 degrees Fahrenheit.",False,Block,Normal,,"SetQuestEntryState(""WAT Happened Here?"", 5, ""success"")",,[],,,[],,{{omit}},{{omit}},{{omit}},132;457.1364
98_Player_35,98,35,1,2,,,That’s dangerous. We should finish up here as soon as we can.,False,Block,Normal,,"SetQuestEntryState(""WAT Happened Here?"", 6, ""active"")",,[],,,[],,{{omit}},{{omit}},{{omit}},24;504
98_Player_36,98,36,1,2,,,"The sweat soaking through my jumpsuit already told me that, thanks.",False,Block,Normal,,"SetQuestEntryState(""WAT Happened Here?"", 6, ""active"")",,[],,,[],,{{omit}},{{omit}},{{omit}},204;504
98_DANI_37,98,37,2,1,,,[Analysis] I have detected scratch marks on the outside of this water storage pool.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},108;624
